,User,MCC Category,TotalSum,TotalVol,Gender,Current Age,Retirement Age,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,Debt/Income,clusters
1136,106.0,Contracted Services,0.0,0.0,1,25,69,63816,100128,775,1,1.569010906355773,1
1137,106.0,Travel Services,0.0,0.0,1,25,69,63816,100128,775,1,1.569010906355773,1
1138,106.0,Transportation Services,0.0,0.0,1,25,69,63816,100128,775,1,1.569010906355773,1
1139,106.0,Utility Services,0.0,0.0,1,25,69,63816,100128,775,1,1.569010906355773,1
1140,106.0,Retail Outlet Services,370.57000000000005,25.0,1,25,69,63816,100128,775,1,1.569010906355773,1
1141,106.0,Clothing Stores,0.0,0.0,1,25,69,63816,100128,775,1,1.569010906355773,1
1142,106.0,Miscelleanous Stores,165.45999999999998,15.0,1,25,69,63816,100128,775,1,1.569010906355773,1
1143,106.0,Business Services,0.0,0.0,1,25,69,63816,100128,775,1,1.569010906355773,1
1144,106.0,Professional Services and Membership Organizations,0.0,0.0,1,25,69,63816,100128,775,1,1.569010906355773,1
1145,106.0,Government Services,0.0,0.0,1,25,69,63816,100128,775,1,1.569010906355773,1
1146,107.0,Agricultural Services,0.0,0.0,1,56,73,66230,90248,742,3,1.362645326891137,1
1147,107.0,Contracted Services,562.81,3.0,1,56,73,66230,90248,742,3,1.362645326891137,1
1148,107.0,Travel Services,18296.7,176.0,1,56,73,66230,90248,742,3,1.362645326891137,1
1149,107.0,Transportation Services,1628.0000000000005,33.0,1,56,73,66230,90248,742,3,1.362645326891137,1
1150,107.0,Utility Services,34583.98999999999,400.0,1,56,73,66230,90248,742,3,1.362645326891137,1
1151,107.0,Retail Outlet Services,78211.99999999985,1021.0,1,56,73,66230,90248,742,3,1.362645326891137,1
1152,107.0,Clothing Stores,5116.83,54.0,1,56,73,66230,90248,742,3,1.362645326891137,1
1153,107.0,Miscelleanous Stores,55265.63000000006,700.0,1,56,73,66230,90248,742,3,1.362645326891137,1
1154,107.0,Business Services,5758.389999999996,166.0,1,56,73,66230,90248,742,3,1.362645326891137,1
1155,107.0,Professional Services and Membership Organizations,39353.66000000002,85.0,1,56,73,66230,90248,742,3,1.362645326891137,1
1156,107.0,Government Services,218.63000000000005,37.0,1,56,73,66230,90248,742,3,1.362645326891137,1
1157,108.0,Agricultural Services,0.0,0.0,0,56,56,36335,28929,676,2,0.7961744874088345,0
1158,108.0,Contracted Services,0.0,0.0,0,56,56,36335,28929,676,2,0.7961744874088345,0
1159,108.0,Travel Services,30735.79999999999,185.0,0,56,56,36335,28929,676,2,0.7961744874088345,0
1160,108.0,Transportation Services,888.9900000000001,37.0,0,56,56,36335,28929,676,2,0.7961744874088345,0
1161,108.0,Utility Services,81189.22,635.0,0,56,56,36335,28929,676,2,0.7961744874088345,0
1162,108.0,Retail Outlet Services,117781.78999999954,4150.0,0,56,56,36335,28929,676,2,0.7961744874088345,0
1163,108.0,Clothing Stores,4180.93,62.0,0,56,56,36335,28929,676,2,0.7961744874088345,0
1164,108.0,Miscelleanous Stores,68772.0100000001,2517.0,0,56,56,36335,28929,676,2,0.7961744874088345,0
1165,108.0,Business Services,19336.929999999993,417.0,0,56,56,36335,28929,676,2,0.7961744874088345,0
1166,108.0,Professional Services and Membership Organizations,9000.509999999998,45.0,0,56,56,36335,28929,676,2,0.7961744874088345,0
1167,108.0,Government Services,140.14,10.0,0,56,56,36335,28929,676,2,0.7961744874088345,0
1168,109.0,Agricultural Services,0.0,0.0,1,59,61,39633,58586,777,3,1.4782126006106022,0
1169,109.0,Contracted Services,215.89,1.0,1,59,61,39633,58586,777,3,1.4782126006106022,0
1170,109.0,Travel Services,18283.040000000005,143.0,1,59,61,39633,58586,777,3,1.4782126006106022,0
1171,109.0,Transportation Services,1849.5300000000004,116.0,1,59,61,39633,58586,777,3,1.4782126006106022,0
1172,109.0,Utility Services,29098.309999999994,350.0,1,59,61,39633,58586,777,3,1.4782126006106022,0
1173,109.0,Retail Outlet Services,55095.94000000001,2824.0,1,59,61,39633,58586,777,3,1.4782126006106022,0
1174,109.0,Clothing Stores,4819.470000000002,64.0,1,59,61,39633,58586,777,3,1.4782126006106022,0
1175,109.0,Miscelleanous Stores,23899.150000000005,1059.0,1,59,61,39633,58586,777,3,1.4782126006106022,0
1176,109.0,Business Services,12537.480000000007,395.0,1,59,61,39633,58586,777,3,1.4782126006106022,0
1177,109.0,Professional Services and Membership Organizations,14544.999999999998,116.0,1,59,61,39633,58586,777,3,1.4782126006106022,0
1178,109.0,Government Services,1776.4999999999998,116.0,1,59,61,39633,58586,777,3,1.4782126006106022,0
1179,110.0,Agricultural Services,0.0,0.0,1,43,69,57185,0,773,3,0.0,0
1180,110.0,Contracted Services,381.67,1.0,1,43,69,57185,0,773,3,0.0,0
1181,110.0,Travel Services,22872.400000000005,157.0,1,43,69,57185,0,773,3,0.0,0
1182,110.0,Transportation Services,1248.3600000000001,36.0,1,43,69,57185,0,773,3,0.0,0
1183,110.0,Utility Services,42872.67999999998,338.0,1,43,69,57185,0,773,3,0.0,0
1184,110.0,Retail Outlet Services,55518.51000000024,7318.0,1,43,69,57185,0,773,3,0.0,0
1185,110.0,Clothing Stores,1428.25,34.0,1,43,69,57185,0,773,3,0.0,0
1186,110.0,Miscelleanous Stores,47885.46000000001,881.0,1,43,69,57185,0,773,3,0.0,0
1187,110.0,Business Services,32154.46000000001,465.0,1,43,69,57185,0,773,3,0.0,0
1188,110.0,Professional Services and Membership Organizations,6681.719999999999,49.0,1,43,69,57185,0,773,3,0.0,0
1189,110.0,Government Services,406.18,39.0,1,43,69,57185,0,773,3,0.0,0
1190,111.0,Agricultural Services,0.0,0.0,0,37,69,82637,84762,739,2,1.0257148734828225,1
1191,111.0,Contracted Services,0.0,0.0,0,37,69,82637,84762,739,2,1.0257148734828225,1
1192,111.0,Travel Services,18116.519999999997,98.0,0,37,69,82637,84762,739,2,1.0257148734828225,1
1193,111.0,Transportation Services,4382.930000000001,295.0,0,37,69,82637,84762,739,2,1.0257148734828225,1
1194,111.0,Utility Services,48390.71,285.0,0,37,69,82637,84762,739,2,1.0257148734828225,1
1195,111.0,Retail Outlet Services,28699.41999999998,396.0,0,37,69,82637,84762,739,2,1.0257148734828225,1
1196,111.0,Clothing Stores,1225.0500000000002,8.0,0,37,69,82637,84762,739,2,1.0257148734828225,1
1197,111.0,Miscelleanous Stores,15450.109999999988,194.0,0,37,69,82637,84762,739,2,1.0257148734828225,1
1198,111.0,Business Services,3219.6099999999997,80.0,0,37,69,82637,84762,739,2,1.0257148734828225,1
1199,111.0,Professional Services and Membership Organizations,8333.619999999999,25.0,0,37,69,82637,84762,739,2,1.0257148734828225,1
1200,111.0,Government Services,3699.859999999999,251.0,0,37,69,82637,84762,739,2,1.0257148734828225,1
1201,112.0,Agricultural Services,0.0,0.0,1,60,57,31121,32768,619,5,1.0529224639311077,0
1202,112.0,Contracted Services,110.94,1.0,1,60,57,31121,32768,619,5,1.0529224639311077,0
1203,112.0,Travel Services,58510.26000000001,239.0,1,60,57,31121,32768,619,5,1.0529224639311077,0
1204,112.0,Transportation Services,426.83,4.0,1,60,57,31121,32768,619,5,1.0529224639311077,0
1205,112.0,Utility Services,41207.849999999984,360.0,1,60,57,31121,32768,619,5,1.0529224639311077,0
1206,112.0,Retail Outlet Services,127262.20999999982,4902.0,1,60,57,31121,32768,619,5,1.0529224639311077,0
1207,112.0,Clothing Stores,4140.3,39.0,1,60,57,31121,32768,619,5,1.0529224639311077,0
1208,112.0,Miscelleanous Stores,71870.61000000007,2522.0,1,60,57,31121,32768,619,5,1.0529224639311077,0
1209,112.0,Business Services,32414.290000000015,473.0,1,60,57,31121,32768,619,5,1.0529224639311077,0
1210,112.0,Professional Services and Membership Organizations,35775.61000000002,165.0,1,60,57,31121,32768,619,5,1.0529224639311077,0
1211,112.0,Government Services,0.0,0.0,1,60,57,31121,32768,619,5,1.0529224639311077,0
1212,113.0,Agricultural Services,0.0,0.0,0,47,67,30774,51428,700,3,1.6711509715994022,0
1213,113.0,Contracted Services,0.0,0.0,0,47,67,30774,51428,700,3,1.6711509715994022,0
1214,113.0,Travel Services,22248.309999999998,171.0,0,47,67,30774,51428,700,3,1.6711509715994022,0
1215,113.0,Transportation Services,7339.790000000001,88.0,0,47,67,30774,51428,700,3,1.6711509715994022,0
1216,113.0,Utility Services,39042.39000000002,338.0,0,47,67,30774,51428,700,3,1.6711509715994022,0
1217,113.0,Retail Outlet Services,201514.47999999943,10415.0,0,47,67,30774,51428,700,3,1.6711509715994022,3
1218,113.0,Clothing Stores,4480.669999999999,65.0,0,47,67,30774,51428,700,3,1.6711509715994022,0
1219,113.0,Miscelleanous Stores,23547.63999999998,2146.0,0,47,67,30774,51428,700,3,1.6711509715994022,0
1220,113.0,Business Services,9969.45,348.0,0,47,67,30774,51428,700,3,1.6711509715994022,0
1221,113.0,Professional Services and Membership Organizations,12653.550000000001,67.0,0,47,67,30774,51428,700,3,1.6711509715994022,0
1222,113.0,Government Services,0.0,0.0,0,47,67,30774,51428,700,3,1.6711509715994022,0
1224,115.0,Agricultural Services,0.0,0.0,0,35,65,37947,49951,683,3,1.3163359422352228,0
1225,115.0,Contracted Services,255.37,6.0,0,35,65,37947,49951,683,3,1.3163359422352228,0
1226,115.0,Travel Services,38595.039999999986,227.0,0,35,65,37947,49951,683,3,1.3163359422352228,0
1227,115.0,Transportation Services,3241.6600000000003,140.0,0,35,65,37947,49951,683,3,1.3163359422352228,0
1228,115.0,Utility Services,21665.68000000001,210.0,0,35,65,37947,49951,683,3,1.3163359422352228,0
1229,115.0,Retail Outlet Services,47711.83999999993,3535.0,0,35,65,37947,49951,683,3,1.3163359422352228,0
1230,115.0,Clothing Stores,1356.3399999999997,72.0,0,35,65,37947,49951,683,3,1.3163359422352228,0
1231,115.0,Miscelleanous Stores,20606.390000000007,1447.0,0,35,65,37947,49951,683,3,1.3163359422352228,0
1232,115.0,Business Services,7754.369999999995,214.0,0,35,65,37947,49951,683,3,1.3163359422352228,0
1233,115.0,Professional Services and Membership Organizations,1689.5899999999997,18.0,0,35,65,37947,49951,683,3,1.3163359422352228,0
1234,115.0,Government Services,2550.4200000000014,128.0,0,35,65,37947,49951,683,3,1.3163359422352228,0
1235,116.0,Agricultural Services,0.0,0.0,0,24,65,43875,128146,639,1,2.9207065527065526,1
1236,116.0,Contracted Services,0.0,0.0,0,24,65,43875,128146,639,1,2.9207065527065526,1
1237,116.0,Travel Services,191.98000000000002,4.0,0,24,65,43875,128146,639,1,2.9207065527065526,1
1238,116.0,Transportation Services,219.55,1.0,0,24,65,43875,128146,639,1,2.9207065527065526,1
1239,116.0,Utility Services,489.25,5.0,0,24,65,43875,128146,639,1,2.9207065527065526,1
1240,116.0,Retail Outlet Services,772.14,28.0,0,24,65,43875,128146,639,1,2.9207065527065526,1
1241,116.0,Clothing Stores,0.0,0.0,0,24,65,43875,128146,639,1,2.9207065527065526,1
1242,116.0,Miscelleanous Stores,550.2900000000001,19.0,0,24,65,43875,128146,639,1,2.9207065527065526,1
1243,116.0,Business Services,268.46000000000004,6.0,0,24,65,43875,128146,639,1,2.9207065527065526,1
1244,116.0,Professional Services and Membership Organizations,270.4,1.0,0,24,65,43875,128146,639,1,2.9207065527065526,1
1245,116.0,Government Services,0.0,0.0,0,24,65,43875,128146,639,1,2.9207065527065526,1
1246,117.0,Agricultural Services,0.0,0.0,1,26,66,61850,81158,728,9,1.3121746160064673,1
1247,117.0,Contracted Services,594.75,3.0,1,26,66,61850,81158,728,9,1.3121746160064673,1
1248,117.0,Travel Services,52068.65999999998,186.0,1,26,66,61850,81158,728,9,1.3121746160064673,1
1249,117.0,Transportation Services,813.4499999999999,10.0,1,26,66,61850,81158,728,9,1.3121746160064673,1
1250,117.0,Utility Services,55069.29000000001,471.0,1,26,66,61850,81158,728,9,1.3121746160064673,1
1251,117.0,Retail Outlet Services,53756.45000000011,4654.0,1,26,66,61850,81158,728,9,1.3121746160064673,1
1252,117.0,Clothing Stores,1889.9699999999998,15.0,1,26,66,61850,81158,728,9,1.3121746160064673,1
1253,117.0,Miscelleanous Stores,60055.08999999994,2621.0,1,26,66,61850,81158,728,9,1.3121746160064673,1
1254,117.0,Business Services,49107.64,449.0,1,26,66,61850,81158,728,9,1.3121746160064673,1
1255,117.0,Professional Services and Membership Organizations,10970.91,45.0,1,26,66,61850,81158,728,9,1.3121746160064673,1
1256,117.0,Government Services,135.41,9.0,1,26,66,61850,81158,728,9,1.3121746160064673,1
1257,118.0,Agricultural Services,0.0,0.0,0,28,71,40314,131348,707,4,3.2581237287294735,1
1258,118.0,Contracted Services,0.0,0.0,0,28,71,40314,131348,707,4,3.2581237287294735,1
1259,118.0,Travel Services,1518.29,17.0,0,28,71,40314,131348,707,4,3.2581237287294735,1
1260,118.0,Transportation Services,0.0,0.0,0,28,71,40314,131348,707,4,3.2581237287294735,1
1261,118.0,Utility Services,3271.35,97.0,0,28,71,40314,131348,707,4,3.2581237287294735,1
1262,118.0,Retail Outlet Services,11207.379999999996,352.0,0,28,71,40314,131348,707,4,3.2581237287294735,1
1263,118.0,Clothing Stores,3512.4300000000003,39.0,0,28,71,40314,131348,707,4,3.2581237287294735,1
1264,118.0,Miscelleanous Stores,7831.059999999996,271.0,0,28,71,40314,131348,707,4,3.2581237287294735,1
1265,118.0,Business Services,4612.17,99.0,0,28,71,40314,131348,707,4,3.2581237287294735,1
1266,118.0,Professional Services and Membership Organizations,2723.5499999999997,15.0,0,28,71,40314,131348,707,4,3.2581237287294735,1
1267,118.0,Government Services,0.0,0.0,0,28,71,40314,131348,707,4,3.2581237287294735,1
1268,119.0,Agricultural Services,0.0,0.0,0,26,67,37968,55982,788,3,1.4744521702486304,0
1269,119.0,Contracted Services,695.5100000000001,4.0,0,26,67,37968,55982,788,3,1.4744521702486304,0
1270,119.0,Travel Services,9329.66,69.0,0,26,67,37968,55982,788,3,1.4744521702486304,0
1271,119.0,Transportation Services,281.8,2.0,0,26,67,37968,55982,788,3,1.4744521702486304,0
1272,119.0,Utility Services,37144.92000000003,421.0,0,26,67,37968,55982,788,3,1.4744521702486304,0
1273,119.0,Retail Outlet Services,115034.54000000011,6610.0,0,26,67,37968,55982,788,3,1.4744521702486304,0
1274,119.0,Clothing Stores,566.24,20.0,0,26,67,37968,55982,788,3,1.4744521702486304,0
1275,119.0,Miscelleanous Stores,140648.55999999962,2469.0,0,26,67,37968,55982,788,3,1.4744521702486304,3
1276,119.0,Business Services,6900.230000000003,198.0,0,26,67,37968,55982,788,3,1.4744521702486304,0
1277,119.0,Professional Services and Membership Organizations,2959.19,22.0,0,26,67,37968,55982,788,3,1.4744521702486304,0
1278,119.0,Government Services,0.0,0.0,0,26,67,37968,55982,788,3,1.4744521702486304,0
1279,120.0,Agricultural Services,0.0,0.0,0,41,67,34954,45456,772,3,1.300452022658351,0
1280,120.0,Contracted Services,374.16,4.0,0,41,67,34954,45456,772,3,1.300452022658351,0
1281,120.0,Travel Services,21554.389999999996,147.0,0,41,67,34954,45456,772,3,1.300452022658351,0
1282,120.0,Transportation Services,1050.88,4.0,0,41,67,34954,45456,772,3,1.300452022658351,0
1283,120.0,Utility Services,63299.62000000002,494.0,0,41,67,34954,45456,772,3,1.300452022658351,0
1284,120.0,Retail Outlet Services,72873.83999999998,2290.0,0,41,67,34954,45456,772,3,1.300452022658351,0
1285,120.0,Clothing Stores,7623.379999999998,111.0,0,41,67,34954,45456,772,3,1.300452022658351,0
1286,120.0,Miscelleanous Stores,51737.000000000044,1415.0,0,41,67,34954,45456,772,3,1.300452022658351,0
1287,120.0,Business Services,16782.379999999994,500.0,0,41,67,34954,45456,772,3,1.300452022658351,0
1288,120.0,Professional Services and Membership Organizations,20193.709999999992,121.0,0,41,67,34954,45456,772,3,1.300452022658351,0
1289,120.0,Government Services,0.0,0.0,0,41,67,34954,45456,772,3,1.300452022658351,0
1290,121.0,Agricultural Services,0.0,0.0,0,40,74,95945,222735,772,2,2.321486268174475,2
1291,121.0,Contracted Services,628.87,3.0,0,40,74,95945,222735,772,2,2.321486268174475,2
1292,121.0,Travel Services,5889.150000000001,30.0,0,40,74,95945,222735,772,2,2.321486268174475,2
1293,121.0,Transportation Services,2373.8500000000004,35.0,0,40,74,95945,222735,772,2,2.321486268174475,2
1294,121.0,Utility Services,18791.23,71.0,0,40,74,95945,222735,772,2,2.321486268174475,2
1295,121.0,Retail Outlet Services,43561.59999999999,666.0,0,40,74,95945,222735,772,2,2.321486268174475,2
1296,121.0,Clothing Stores,902.0,8.0,0,40,74,95945,222735,772,2,2.321486268174475,2
1297,121.0,Miscelleanous Stores,22244.419999999984,290.0,0,40,74,95945,222735,772,2,2.321486268174475,2
1298,121.0,Business Services,4044.200000000001,66.0,0,40,74,95945,222735,772,2,2.321486268174475,2
1299,121.0,Professional Services and Membership Organizations,2891.0200000000004,11.0,0,40,74,95945,222735,772,2,2.321486268174475,2
1300,121.0,Government Services,475.48999999999995,22.0,0,40,74,95945,222735,772,2,2.321486268174475,2
1301,122.0,Agricultural Services,0.0,0.0,1,18,58,33844,42109,684,2,1.2442087223732419,0
1302,122.0,Contracted Services,0.0,0.0,1,18,58,33844,42109,684,2,1.2442087223732419,0
1303,122.0,Travel Services,212.11,3.0,1,18,58,33844,42109,684,2,1.2442087223732419,0
1304,122.0,Transportation Services,460.9700000000001,19.0,1,18,58,33844,42109,684,2,1.2442087223732419,0
1305,122.0,Utility Services,831.8,8.0,1,18,58,33844,42109,684,2,1.2442087223732419,0
1306,122.0,Retail Outlet Services,1585.3700000000003,119.0,1,18,58,33844,42109,684,2,1.2442087223732419,0
1307,122.0,Clothing Stores,0.0,0.0,1,18,58,33844,42109,684,2,1.2442087223732419,0
1308,122.0,Miscelleanous Stores,1210.2700000000004,103.0,1,18,58,33844,42109,684,2,1.2442087223732419,0
1309,122.0,Business Services,691.59,8.0,1,18,58,33844,42109,684,2,1.2442087223732419,0
1310,122.0,Professional Services and Membership Organizations,165.65,1.0,1,18,58,33844,42109,684,2,1.2442087223732419,0
1311,122.0,Government Services,0.0,0.0,1,18,58,33844,42109,684,2,1.2442087223732419,0
1312,123.0,Agricultural Services,0.0,0.0,0,66,67,65573,143069,739,4,2.181827886477666,1
1313,123.0,Contracted Services,276.67,5.0,0,66,67,65573,143069,739,4,2.181827886477666,1
1314,123.0,Travel Services,33021.59,205.0,0,66,67,65573,143069,739,4,2.181827886477666,1
1315,123.0,Transportation Services,20244.42000000002,960.0,0,66,67,65573,143069,739,4,2.181827886477666,1
1316,123.0,Utility Services,42818.18999999999,429.0,0,66,67,65573,143069,739,4,2.181827886477666,1
1317,123.0,Retail Outlet Services,75486.49999999996,5154.0,0,66,67,65573,143069,739,4,2.181827886477666,1
1318,123.0,Clothing Stores,1802.4999999999998,44.0,0,66,67,65573,143069,739,4,2.181827886477666,1
1319,123.0,Miscelleanous Stores,65154.25000000001,4730.0,0,66,67,65573,143069,739,4,2.181827886477666,1
1320,123.0,Business Services,12885.380000000003,337.0,0,66,67,65573,143069,739,4,2.181827886477666,1
1321,123.0,Professional Services and Membership Organizations,11451.029999999999,43.0,0,66,67,65573,143069,739,4,2.181827886477666,1
1322,123.0,Government Services,19544.530000000013,958.0,0,66,67,65573,143069,739,4,2.181827886477666,1
1323,124.0,Agricultural Services,0.0,0.0,0,40,66,48609,43520,737,3,0.8953074533522599,0
1324,124.0,Contracted Services,746.45,4.0,0,40,66,48609,43520,737,3,0.8953074533522599,0
1325,124.0,Travel Services,26890.749999999996,152.0,0,40,66,48609,43520,737,3,0.8953074533522599,0
1326,124.0,Transportation Services,21548.27999999998,1036.0,0,40,66,48609,43520,737,3,0.8953074533522599,0
1327,124.0,Utility Services,71602.61,500.0,0,40,66,48609,43520,737,3,0.8953074533522599,0
1328,124.0,Retail Outlet Services,222037.6399999993,4863.0,0,40,66,48609,43520,737,3,0.8953074533522599,3
1329,124.0,Clothing Stores,2334.649999999999,49.0,0,40,66,48609,43520,737,3,0.8953074533522599,0
1330,124.0,Miscelleanous Stores,130028.66000000003,3128.0,0,40,66,48609,43520,737,3,0.8953074533522599,3
1331,124.0,Business Services,54767.679999999986,370.0,0,40,66,48609,43520,737,3,0.8953074533522599,0
1332,124.0,Professional Services and Membership Organizations,12845.02,55.0,0,40,66,48609,43520,737,3,0.8953074533522599,0
1333,124.0,Government Services,18805.639999999992,882.0,0,40,66,48609,43520,737,3,0.8953074533522599,0
1334,125.0,Agricultural Services,0.0,0.0,1,45,70,25723,34007,746,3,1.3220464176029234,0
1335,125.0,Contracted Services,0.0,0.0,1,45,70,25723,34007,746,3,1.3220464176029234,0
1336,125.0,Travel Services,10278.4,107.0,1,45,70,25723,34007,746,3,1.3220464176029234,0
1337,125.0,Transportation Services,0.0,0.0,1,45,70,25723,34007,746,3,1.3220464176029234,0
1338,125.0,Utility Services,21622.979999999996,315.0,1,45,70,25723,34007,746,3,1.3220464176029234,0
1339,125.0,Retail Outlet Services,201571.69999999987,5896.0,1,45,70,25723,34007,746,3,1.3220464176029234,3
1340,125.0,Clothing Stores,1288.6700000000005,53.0,1,45,70,25723,34007,746,3,1.3220464176029234,0
1341,125.0,Miscelleanous Stores,99401.46000000017,2585.0,1,45,70,25723,34007,746,3,1.3220464176029234,0
1342,125.0,Business Services,46559.19000000001,1342.0,1,45,70,25723,34007,746,3,1.3220464176029234,0
1343,125.0,Professional Services and Membership Organizations,17425.980000000003,116.0,1,45,70,25723,34007,746,3,1.3220464176029234,0
1344,125.0,Government Services,0.0,0.0,1,45,70,25723,34007,746,3,1.3220464176029234,0
1345,126.0,Agricultural Services,0.0,0.0,1,19,72,51984,79152,691,3,1.5226223453370267,1
1346,126.0,Contracted Services,0.0,0.0,1,19,72,51984,79152,691,3,1.5226223453370267,1
1347,126.0,Travel Services,0.0,0.0,1,19,72,51984,79152,691,3,1.5226223453370267,1
1348,126.0,Transportation Services,0.0,0.0,1,19,72,51984,79152,691,3,1.5226223453370267,1
1349,126.0,Utility Services,565.51,5.0,1,19,72,51984,79152,691,3,1.5226223453370267,1
1350,126.0,Retail Outlet Services,8158.129999999997,91.0,1,19,72,51984,79152,691,3,1.5226223453370267,1
1351,126.0,Clothing Stores,55.27,1.0,1,19,72,51984,79152,691,3,1.5226223453370267,1
1352,126.0,Miscelleanous Stores,3370.9300000000003,41.0,1,19,72,51984,79152,691,3,1.5226223453370267,1
1353,126.0,Business Services,81.34,3.0,1,19,72,51984,79152,691,3,1.5226223453370267,1
1354,126.0,Professional Services and Membership Organizations,626.66,2.0,1,19,72,51984,79152,691,3,1.5226223453370267,1
1355,126.0,Government Services,14.24,1.0,1,19,72,51984,79152,691,3,1.5226223453370267,1
1356,127.0,Agricultural Services,0.0,0.0,0,34,65,107683,225017,694,3,2.08962417466081,2
1357,127.0,Contracted Services,0.0,0.0,0,34,65,107683,225017,694,3,2.08962417466081,2
1358,127.0,Travel Services,35206.530000000006,183.0,0,34,65,107683,225017,694,3,2.08962417466081,2
1359,127.0,Transportation Services,1490.44,30.0,0,34,65,107683,225017,694,3,2.08962417466081,2
1360,127.0,Utility Services,340503.6600000001,2960.0,0,34,65,107683,225017,694,3,2.08962417466081,3
1361,127.0,Retail Outlet Services,141803.08999999994,2880.0,0,34,65,107683,225017,694,3,2.08962417466081,2
1362,127.0,Clothing Stores,2039.3899999999999,18.0,0,34,65,107683,225017,694,3,2.08962417466081,2
1363,127.0,Miscelleanous Stores,417901.75999999983,4486.0,0,34,65,107683,225017,694,3,2.08962417466081,3
1364,127.0,Business Services,33178.650000000016,455.0,0,34,65,107683,225017,694,3,2.08962417466081,2
1365,127.0,Professional Services and Membership Organizations,17523.639999999996,82.0,0,34,65,107683,225017,694,3,2.08962417466081,2
1366,127.0,Government Services,140.45,10.0,0,34,65,107683,225017,694,3,2.08962417466081,2
1367,128.0,Agricultural Services,0.0,0.0,1,24,69,32847,33514,721,2,1.0203062684567845,0
1368,128.0,Contracted Services,0.0,0.0,1,24,69,32847,33514,721,2,1.0203062684567845,0
1369,128.0,Travel Services,173.29,3.0,1,24,69,32847,33514,721,2,1.0203062684567845,0
1370,128.0,Transportation Services,11.53,1.0,1,24,69,32847,33514,721,2,1.0203062684567845,0
1371,128.0,Utility Services,2187.7,45.0,1,24,69,32847,33514,721,2,1.0203062684567845,0
1372,128.0,Retail Outlet Services,4856.87,396.0,1,24,69,32847,33514,721,2,1.0203062684567845,0
1373,128.0,Clothing Stores,573.81,10.0,1,24,69,32847,33514,721,2,1.0203062684567845,0
1374,128.0,Miscelleanous Stores,5036.590000000002,269.0,1,24,69,32847,33514,721,2,1.0203062684567845,0
1375,128.0,Business Services,1657.1699999999998,50.0,1,24,69,32847,33514,721,2,1.0203062684567845,0
1376,128.0,Professional Services and Membership Organizations,426.97999999999996,6.0,1,24,69,32847,33514,721,2,1.0203062684567845,0
1377,128.0,Government Services,0.0,0.0,1,24,69,32847,33514,721,2,1.0203062684567845,0
1378,129.0,Agricultural Services,0.0,0.0,0,57,66,22556,43260,645,4,1.917893243482887,0
1379,129.0,Contracted Services,0.0,0.0,0,57,66,22556,43260,645,4,1.917893243482887,0
1380,129.0,Travel Services,5670.9800000000005,59.0,0,57,66,22556,43260,645,4,1.917893243482887,0
1381,129.0,Transportation Services,748.4399999999999,12.0,0,57,66,22556,43260,645,4,1.917893243482887,0
1382,129.0,Utility Services,35840.77999999999,400.0,0,57,66,22556,43260,645,4,1.917893243482887,0
1383,129.0,Retail Outlet Services,129475.47000000073,8258.0,0,57,66,22556,43260,645,4,1.917893243482887,3
1384,129.0,Clothing Stores,1045.0600000000004,47.0,0,57,66,22556,43260,645,4,1.917893243482887,0
1385,129.0,Miscelleanous Stores,61255.15000000005,2299.0,0,57,66,22556,43260,645,4,1.917893243482887,0
1386,129.0,Business Services,21601.509999999995,666.0,0,57,66,22556,43260,645,4,1.917893243482887,0
1387,129.0,Professional Services and Membership Organizations,21440.350000000006,168.0,0,57,66,22556,43260,645,4,1.917893243482887,0
1388,129.0,Government Services,32.57,2.0,0,57,66,22556,43260,645,4,1.917893243482887,0
1389,130.0,Agricultural Services,0.0,0.0,1,35,54,46063,106528,618,1,2.3126587499728632,1
1390,130.0,Contracted Services,0.0,0.0,1,35,54,46063,106528,618,1,2.3126587499728632,1
1391,130.0,Travel Services,6520.170000000002,72.0,1,35,54,46063,106528,618,1,2.3126587499728632,1
1392,130.0,Transportation Services,15162.559999999992,701.0,1,35,54,46063,106528,618,1,2.3126587499728632,1
1393,130.0,Utility Services,40644.49000000003,645.0,1,35,54,46063,106528,618,1,2.3126587499728632,1
1394,130.0,Retail Outlet Services,61123.42999999999,2230.0,1,35,54,46063,106528,618,1,2.3126587499728632,1
1395,130.0,Clothing Stores,4227.58,73.0,1,35,54,46063,106528,618,1,2.3126587499728632,1
1396,130.0,Miscelleanous Stores,22838.12,644.0,1,35,54,46063,106528,618,1,2.3126587499728632,1
1397,130.0,Business Services,13755.409999999998,379.0,1,35,54,46063,106528,618,1,2.3126587499728632,1
1398,130.0,Professional Services and Membership Organizations,3784.6800000000017,67.0,1,35,54,46063,106528,618,1,2.3126587499728632,1
1399,130.0,Government Services,13936.670000000018,695.0,1,35,54,46063,106528,618,1,2.3126587499728632,1
1400,131.0,Agricultural Services,0.0,0.0,1,19,65,95348,71972,706,3,0.754834920501741,1
1401,131.0,Contracted Services,0.0,0.0,1,19,65,95348,71972,706,3,0.754834920501741,1
1402,131.0,Travel Services,2654.1,5.0,1,19,65,95348,71972,706,3,0.754834920501741,1
1403,131.0,Transportation Services,234.81,2.0,1,19,65,95348,71972,706,3,0.754834920501741,1
1404,131.0,Utility Services,1719.1000000000001,12.0,1,19,65,95348,71972,706,3,0.754834920501741,1
